,horizon,mse,rmse,mae,mape,mdape,smape,coverage
1206,59 days 06:00:00,13196873.06644712,3632.7500693616566,996.9980216605712,0.2886877046221937,0.1332984787699224,0.2050680058057325,0.6571386154373592
1207,59 days 07:00:00,13217943.22515988,3635.6489414078305,997.6074484386799,0.28895188345904804,0.13324870559052326,0.20522814553359467,0.6570247453227545
1208,59 days 08:00:00,13239182.09102706,3638.5686871388125,998.2345228442107,0.28920821580725536,0.13316400859201605,0.20538650779067688,0.6570829047898913
1209,59 days 09:00:00,13260398.734629406,3641.4830405522152,998.8552377583878,0.2894502584242793,0.1331747353042089,0.20554022939097147,0.6570535189538643
1210,59 days 10:00:00,13281535.910150433,3644.384160616226,999.5234225508733,0.2896956831961633,0.13326598485983293,0.2057053664280695,0.6568906724458812
1211,59 days 11:00:00,13302238.284179008,3647.2233663677644,1000.2375498038266,0.28993158163001237,0.13328856502110759,0.20588063363442324,0.6567278259378979
1212,59 days 12:00:00,13322473.52340594,3649.996373067505,1000.9601734824292,0.29015395839037994,0.13338346750418345,0.20605562345428272,0.6564134587129005
1213,59 days 13:00:00,13342068.525033098,3652.679636244205,1001.4705934775512,0.29025018515632667,0.1334176363153621,0.2061520130832541,0.6562447962582035
1214,59 days 14:00:00,13361386.180407938,3655.3229926243093,1002.0146564774698,0.29037442909833305,0.13346674836640787,0.2062620145470066,0.6560507272994417
1215,59 days 15:00:00,13380435.169701789,3657.9277152100462,1002.5506556345273,0.2904730450004247,0.13353334444944617,0.20636382702557576,0.6557994171809188
1216,59 days 16:00:00,13399156.14317845,3660.4857796716615,1003.0922518470935,0.2905556301358761,0.1336137826840854,0.206464627998649,0.6555554535214027
1217,59 days 17:00:00,13417738.129947348,3663.023086188148,1003.6120660903997,0.2906210859510964,0.13369094216792032,0.20655718055508349,0.6554327064354981
1218,59 days 18:00:00,13436358.793114202,3665.5639120214782,1004.1562801289742,0.29069469573321927,0.13375606353163938,0.20665509898577866,0.6552199652267607
1219,59 days 19:00:00,13455065.738654163,3668.1147390252345,1004.6695320592629,0.2907723832377782,0.13382650518659092,0.20674830271816352,0.6550874228621805
1220,59 days 20:00:00,13474139.613082023,3670.7137743335456,1005.1054854095162,0.29085133422834825,0.13383881763731958,0.20682882446859155,0.6551382358703106
1221,59 days 21:00:00,13493792.517428657,3673.3897856650956,1005.6102326984915,0.29096125678746176,0.13393018114807248,0.20692396088241413,0.655013039964737
1222,59 days 22:00:00,13514080.322130801,3676.1502039675693,1006.2375098444453,0.29111976215864027,0.1339201023349852,0.207050288139046,0.6549377387599178
1223,59 days 23:00:00,13534860.03067106,3678.975405010349,1007.0085310798144,0.29133391828840477,0.13392755910946136,0.20722154899329237,0.6548951905181704
1224,60 days 00:00:00,13556058.196284035,3681.8552655263397,1007.8247981640253,0.2915807071111011,0.13405420104829122,0.20741767152775067,0.6547650969732588
1225,60 days 01:00:00,13579534.200517353,3685.0419536984045,1008.9550698779216,0.2918661065733751,0.13413637307858528,0.20767293863144246,0.654428690371241
1226,60 days 02:00:00,13601211.560158748,3687.9820444463594,1009.8275661351846,0.29216918115080776,0.13425971980960633,0.20790998306247896,0.654097181408561
1227,60 days 03:00:00,13623027.42868489,3690.938556611975,1010.6651128097203,0.2924785567888436,0.13432845315470093,0.2081423952663335,0.6537959765892839
1228,60 days 04:00:00,13644960.189500405,3693.9085247878575,1011.5158428547901,0.29280529312023057,0.13438157838612763,0.20838444148569404,0.653466916446273
1229,60 days 05:00:00,13667080.316118661,3696.901447985686,1012.3561926756191,0.2931363174714865,0.13444101371448014,0.20862211882937393,0.6530953080615144
1230,60 days 06:00:00,13689244.771837011,3699.8979407325564,1013.1816573863978,0.2934581704975391,0.13444650496943927,0.2088482337480703,0.6527809408365168
1231,60 days 07:00:00,13711317.078750728,3702.8795657907544,1013.9735892905461,0.2937562819297156,0.13439065579614334,0.20905306100890272,0.6526499289842296
1232,60 days 08:00:00,13733343.822161451,3705.85264442091,1014.741929065262,0.29403084482299624,0.13432845315470093,0.2092411978456934,0.6526327872465472
1233,60 days 09:00:00,13755490.945642116,3708.8395686039207,1015.5499860994713,0.2943085254832513,0.13432384212316248,0.20943724801942143,0.6523872930747381
1234,60 days 10:00:00,13777597.36101106,3711.8186056178797,1016.4430209311665,0.2945979659917384,0.13432845315470093,0.2096595443277108,0.6521016994808502
1235,60 days 11:00:00,13799469.77801769,3714.7637580359924,1017.368408239387,0.29488922819858404,0.1343669097504983,0.2098960390035991,0.6516572387109414
1236,60 days 12:00:00,13820940.950274976,3717.6526129097883,1018.1602489607639,0.2951463347301675,0.1344124918917145,0.2100925297584134,0.6517046845920267
1237,60 days 13:00:00,13841848.708730847,3720.4635072435326,1018.6892885231783,0.2953283202554915,0.1343761567264503,0.2102154516866035,0.6516890733666373
1238,60 days 14:00:00,13862313.563153286,3723.2128012179596,1019.0377641692596,0.2954595160675756,0.13433381461614813,0.21029185647217052,0.6516104050347733
1239,60 days 15:00:00,13882438.499507803,3725.9144514478326,1019.4397852563492,0.2955989084911435,0.13432384212316248,0.2103836690284569,0.6516070379077284
1240,60 days 16:00:00,13902656.300635291,3728.6265971045277,1019.8504576445197,0.2957301482408065,0.13432845315470093,0.21047363791814916,0.6517952909197766
1241,60 days 17:00:00,13922985.46449379,3731.351694023734,1020.2973286872948,0.2958602287475739,0.13435808922741016,0.21056781438201386,0.6518304927025174
1242,60 days 18:00:00,13943704.687659997,3734.1270315376255,1020.8152008002012,0.2960029092710112,0.1343761567264503,0.210671941560879,0.6517659050837497
1243,60 days 19:00:00,13964952.979176927,3736.971096914843,1021.3590471883313,0.2961515882888549,0.13432845315470093,0.21077824384402397,0.6517340704280538
1244,60 days 20:00:00,13986853.552492423,3739.900206221073,1021.8987979410197,0.29629766464636687,0.1343100081678486,0.21087881136062744,0.6516670339896171
1245,60 days 21:00:00,14009300.139700595,3742.8999638917144,1022.5035698247051,0.29646566914414313,0.13428081539610734,0.21099331992772674,0.6514738833382311
1246,60 days 22:00:00,14032079.21100653,3745.941698826415,1023.1892343644098,0.29666230270750454,0.13428081539610734,0.21113104233755095,0.6514362327358214
1247,60 days 23:00:00,14054614.690981125,3748.948478037692,1023.9252933573443,0.2968845089574446,0.13428081539610734,0.211298870351262,0.6515672445881084
1248,61 days 00:00:00,14077203.92842464,3751.960011570571,1024.8181221176267,0.2971465673369552,0.13439065579614334,0.2115169502105731,0.6513789915760603
1249,61 days 01:00:00,14100139.124831473,3755.0151963516037,1025.8395196330353,0.29744520607189706,0.1344516783837102,0.2117801573094481,0.651193187383681
1250,61 days 02:00:00,14122630.409602452,3758.0088357536433,1026.745346688007,0.29774729400447253,0.13455602656934218,0.2120304632539208,0.6509320819864824
1251,61 days 03:00:00,14145314.80321018,3761.0257647628764,1027.679975910435,0.29807593071695065,0.1345707753646177,0.21230269525903328,0.6506030218434715
1252,61 days 04:00:00,14168275.69702267,3764.0770046616567,1028.6066958367223,0.2984151881489041,0.13457657340271595,0.2125694019745115,0.6503869135076894
1253,61 days 05:00:00,14191410.882735634,3767.148906366144,1029.5434344968055,0.2987602356098689,0.13460170488009582,0.21283483783162976,0.6501986604956411
1254,61 days 06:00:00,14214962.343329716,3770.273510414028,1030.502646241845,0.2991200161723476,0.134629563855943,0.21310094928977075,0.6499972450778725
1255,61 days 07:00:00,14239056.468280274,3773.4674330488497,1031.4205786792133,0.29946957643296057,0.1345707753646177,0.21334410559987055,0.649873579684592
1256,61 days 08:00:00,14263780.191520939,3776.7420075404857,1032.3663605856598,0.29981320369685244,0.13455602656934218,0.21357874239646,0.650009489176217
1257,61 days 09:00:00,14288307.476220516,3779.9877613850176,1033.3406723923858,0.30014549775672134,0.1345667475685478,0.2138151553725294,0.6499375550984426
1258,61 days 10:00:00,14311973.238441005,3783.116868197572,1034.3162736050956,0.30044919038545376,0.13461603580478226,0.21406075811411537,0.6495815579390734
1259,61 days 11:00:00,14334798.70947869,3786.1324210173484,1035.2813594630197,0.3007376411360064,0.13472233917115367,0.21431323583049186,0.6494309555294348
1260,61 days 12:00:00,14357012.516327672,3789.0648604012667,1036.193479329393,0.3010302203400013,0.13481174673404772,0.21455658739997036,0.6494710549515132
1261,61 days 13:00:00,14378799.208307328,3791.9387136802893,1036.8371739074687,0.3012177500603685,0.13481174673404772,0.21470580727948693,0.6492319889313352
1262,61 days 14:00:00,14400424.326593434,3794.789101727978,1037.3943812650261,0.3013753567453934,0.13479331001350764,0.2148222481907535,0.648962618767754
1263,61 days 15:00:00,14422042.882885845,3797.6364864064917,1037.9194623478404,0.3015171374286162,0.13478392473118733,0.21492420728619488,0.6487734474483299
1264,61 days 16:00:00,14443752.42622401,3800.493708220553,1038.4334292894189,0.3016530138821789,0.13473523054772754,0.21501869930890857,0.6488208933294152
1265,61 days 17:00:00,14465394.451864092,3803.339907484485,1038.9535237054079,0.30179082577930155,0.13467764941541058,0.21511400622407542,0.6490066975217945
1266,61 days 18:00:00,14487347.438799134,3806.2248276736273,1039.5171727952743,0.3019424456280702,0.1346266383455051,0.21521670088009334,0.6488193628171222
1267,61 days 19:00:00,14510001.016803289,3809.199524414977,1040.200278686996,0.3021201920806225,0.134629563855943,0.21533990281999627,0.6484584680184151
1268,61 days 20:00:00,14533512.56470915,3812.284428621394,1040.9439358038221,0.302307421273987,0.13466845439789427,0.21546853183721296,0.6482334827113332
1269,61 days 21:00:00,14557658.12346021,3815.4499241190692,1041.8112391860252,0.30253726047923124,0.13470786632753068,0.2156264665469481,0.6477669825644039
1270,61 days 22:00:00,14582210.787737502,3818.6661005824403,1042.7400734002676,0.302796450373417,0.1348144083203529,0.2158052759244579,0.6473978229993143
1271,61 days 23:00:00,14606650.40756702,3821.8647814341916,1043.7180279253519,0.3030871555479988,0.1348507246173944,0.21601536492712645,0.6474305759623861
1272,62 days 00:00:00,14630753.039981777,3825.016737215901,1044.7604106455603,0.30340860370956807,0.13486174948047278,0.21626543693551004,0.6473200729748261
1273,62 days 01:00:00,14655567.174516216,3828.2590265702,1045.8633774690743,0.30373743792563124,0.1349246844337936,0.21652885759009038,0.647239874130669
1274,62 days 02:00:00,14679678.36952255,3831.40683946805,1046.8489882065226,0.3040913420348381,0.1349841637705616,0.2167953317490924,0.6470516211186208
1275,62 days 03:00:00,14704034.545602918,3834.5840120673997,1047.8307941490673,0.3044687194598017,0.13503842169115798,0.21706162779066193,0.6468756122049173
1276,62 days 04:00:00,14728558.62105766,3837.780428979446,1048.853906985009,0.3048685311779328,0.1351012967951022,0.21733260975430999,0.6466169556273876
1277,62 days 05:00:00,14753395.859154541,3841.0149516963015,1049.8824689326539,0.30528626136816206,0.13513311384314702,0.2176007076204735,0.6463680943285337
1278,62 days 06:00:00,14778741.924338687,3844.3129326758362,1050.9467368695105,0.30571801261208337,0.1351702836553335,0.21787424126596477,0.6461920854148301
1279,62 days 07:00:00,14804943.212691968,3847.7192221746077,1052.0454114156178,0.306171374324244,0.13519816637318,0.21815154618154026,0.6459227152512489
1280,62 days 08:00:00,14832184.062600616,3851.2574651145587,1053.2278907028078,0.3066475436768515,0.1351702836553335,0.21844256762539116,0.6458703717308257
1281,62 days 09:00:00,14859286.363831094,3854.774489361355,1054.4052526041594,0.3070990411506288,0.1351774891203576,0.21872999673890506,0.6457730311489862
1282,62 days 10:00:00,14885523.984708035,3858.176251120215,1055.5087842262794,0.3074894112167317,0.13528266357254515,0.21900455140548294,0.6457387476736213
1283,62 days 11:00:00,14910906.422725098,3861.4642847921173,1056.529387876422,0.30782668941111924,0.13536503127403016,0.21926323791275984,0.6455578411205799
1284,62 days 12:00:00,14935825.966365611,3864.6896338988995,1057.4382703526207,0.30811235618096117,0.1353462158621574,0.21947671645257263,0.645638039964737
1285,62 days 13:00:00,14960159.808445854,3867.8365798525997,1058.1440901553913,0.308325420447616,0.13532639243939315,0.2196246272457308,0.6456928323048291
1286,62 days 14:00:00,14984380.482622728,3870.966349972927,1058.7466575149485,0.3085078480959887,0.13523436409089362,0.21973944747014973,0.6455985527475757
1287,62 days 15:00:00,15008601.031230614,3874.0935754354996,1059.3807496967029,0.3086986319194492,0.13511352442567864,0.21985811347617853,0.6457785409932413
1288,62 days 16:00:00,15032875.866235862,3877.2252792732925,1060.060612033517,0.308904640782288,0.13507479999918487,0.21998507087666128,0.6460142398863747
1289,62 days 17:00:00,15057303.06408597,3880.3740881628887,1060.7979884603405,0.30913398374445644,0.13502872313656755,0.2201258002887477,0.646310547066314
1290,62 days 18:00:00,15082036.729692614,3883.5598012252385,1061.6045538974058,0.3093842471004096,0.1349841637705616,0.220280468890664,0.6465496130864923
1291,62 days 19:00:00,15107013.550504329,3886.774183111791,1062.4059192647114,0.30963159814378843,0.13497714507718778,0.22043296729166056,0.6467690885493192
1292,62 days 20:00:00,15132652.374679526,3890.0709986682155,1063.1877359016444,0.3098662266597648,0.13493058832633115,0.2205770881469621,0.6468927539425997
1293,62 days 21:00:00,15158832.399694966,3893.4345249014996,1064.0844271099509,0.3101343652036329,0.13493058832633115,0.22075254045983664,0.6468780610245862
1294,62 days 22:00:00,15185485.415128088,3896.855837098428,1065.074503446721,0.3104268077115279,0.13490709048578536,0.2209547598388404,0.646797862180429
1295,62 days 23:00:00,15212456.047588272,3900.314865185665,1066.1569005911376,0.3107493632909727,0.13490709048578536,0.22119471436320873,0.6468658169262415
1296,63 days 00:00:00,15239766.420112329,3903.814342423616,1067.3269773180402,0.31110366165431474,0.13493058832633115,0.2214761787085744,0.6467528651190125
1297,63 days 01:00:00,15264307.698719485,3906.9563215781523,1068.1938937132456,0.3113302436642617,0.13493058832633115,0.22170055878739914,0.6468208198648251
1298,63 days 02:00:00,15291962.31037233,3910.493870391863,1069.2914488455347,0.31171117470764936,0.1348764580905759,0.2219526902077921,0.6467103168772651
1299,63 days 03:00:00,15319676.147539208,3914.0357877182482,1070.3558453233243,0.3121022838791403,0.13486174948047278,0.22218774476861225,0.6467274586149476
1300,63 days 04:00:00,15347619.48713926,3917.603794047997,1071.4242336574114,0.31250678435169077,0.13486174948047278,0.22241590295343644,0.646661952688804
1301,63 days 05:00:00,15375678.559034871,3921.1833110726757,1072.523080280942,0.31291861790536424,0.13493058832633115,0.22264957937637,0.6466243020863944
1302,63 days 06:00:00,15403674.290731736,3924.751494137143,1073.654749304515,0.31332174118309125,0.13490709048578536,0.2228947795384841,0.6464605372710354
1303,63 days 07:00:00,15431561.356573649,3928.3026050157655,1074.8017484393517,0.31369521522219596,0.1348913214747302,0.22314905237975952,0.6464048266235675
1304,63 days 08:00:00,15459322.830031708,3931.8345374687,1076.007705780053,0.31403811377478097,0.13501132831357937,0.22342196006434922,0.6464253354882947
1305,63 days 09:00:00,15487368.979843782,3935.3994689032247,1077.289226501428,0.3144089758855924,0.13503842169115798,0.22372000509128176,0.6461724948574787
1306,63 days 10:00:00,15515484.62690793,3938.9699956851573,1078.5243555101845,0.3147778339163462,0.13499248889711027,0.22401093101250366,0.6459622024684102
